"pid","assessed_value"
6371,652892.619133333
6372,541939.915633333
6373,199849.578666667
6374,1308980.56786667
6375,232850.952
6376,488463.335666667
6377,486525.644784981
6378,637103.387233333
6379,450362.191633334
6380,486525.644784981
6381,486525.644784981
6382,470295.371733333
6383,1479014.6288
6384,1130650.86133333
6385,270895.155966667
6386,242005.036033333
6387,486525.644784981
6388,131173.231466667
6389,406139.299233333
6390,486525.644784981
6391,245756.8815
6392,111256.131833333
6393,1812151.41006667
6394,398095.144
6395,609748.771166667
6396,1401343.47133333
6397,465046.073233333
6398,159999.836633333
6399,486525.644784981
6400,381378.553466667
6401,479500.677333334
6402,247029.549666667
6403,642040.420833334
6404,157981.170866667
6405,644678.868466667
6406,343409.140266667
6407,302108.433766667
6408,1046638.16273333
6409,1092618.70346667
6410,287670.845266667
6411,682179.2531
6412,268246.149566667
6413,486525.644784981
6414,549316.517233333
6415,381031.763366667
6416,486525.644784981
6417,2022306.03763333
6418,422974.3721
6419,1311998.90773333
6420,383168.790233333
6421,486525.644784981
6422,554268.687066666
6423,387413.101366667
6424,541544.590266667
6425,234200.399233333
6426,982261.737566666
6427,1391677.56526667
6428,214651.304133333
6429,438879.221133333
6430,279560.6179
6431,420956.777566667
6432,430380.080333333
6433,105671.432666667
6434,176005.6195
6435,486525.644784981
6436,477713.818333334
6437,143859.373633333
6438,305196.279233333
6439,437652.777633333
6440,255103.1261
6441,403740.1154
6442,165273.264433333
6443,285837.416933333
6444,354993.329633333
6445,486525.644784981
6446,233294.562933333
6447,239636.230733333
6448,199597.8981
6449,358723.9138
6450,96357.1970333333
6451,486525.644784981
6452,366995.682533333
6453,486525.644784981
6454,246370.911233333
6455,311947.9817
6456,1325458.48906667
6457,246933.5905
6458,235745.679
6459,373099.0929
6460,486525.644784981
6461,153990.119933333
6462,381070.8943
6463,642089.779766667
6464,359557.056266667
6465,248290.036933333
6466,486525.644784981
6467,550557.350366667
6468,486525.644784981
6469,486525.644784981
6470,486525.644784981
6471,965508.554633333
6472,471192.770033333
6473,1863284.86693333
6474,441707.308433333
6475,1037663.68983333
6476,732843.921433333
6477,99227.3559333333
6478,198722.1086
6479,472900.180433333
6480,486525.644784981
6481,217981.323566667
6482,276449.2818
6483,243115.1344
6484,486525.644784981
6485,306188.5732
6486,486525.644784981
6487,227967.620166667
6488,475250.6626
6489,447200.505
6490,76871.3515666666
6491,465679.6881
6492,191194.961166667
6493,344836.7651
6494,142877.662433333
6495,296607.6421
6496,418044.7506
6497,133125.655966667
6498,185714.7957
6499,145953.2148
6500,486525.644784981
6501,87978.8589666667
6502,486525.644784981
6503,454517.883233333
6504,670940.091966667
6505,128166.8449
6506,278061.333966667
6507,204842.438733333
6508,646339.956566667
6509,537831.024533333
6510,78195.3106
6511,338652.021566667
6512,946637.116366667
6513,68137.2696333333
6514,135447.726733333
6515,486525.644784981
6516,150791.440466667
6517,321032.790166667
6518,458540.192066667
6519,258271.254266667
6520,159878.0797
6521,83253.4299333333
6522,358238.507933333
6523,309285.634733333
6524,494082.668833333
6525,176739.801733333
6526,248837.383933333
6527,323154.305833333
6528,218178.313333333
6529,486525.644784981
6530,134654.653166667
6531,486525.644784981
6532,458957.189966667
6533,261646.533
6534,333514.919833333
6535,133046.991933333
6536,486525.644784981
6537,486525.644784981
6538,196655.375033333
6539,393728.335366667
6540,277997.575633333
6541,715485.049533334
6542,319676.303133333
6543,593179.398966666
6544,177748.532033333
6545,252145.2462
6546,305556.326933333
6547,234028.231166667
6548,247354.136266667
6549,194616.655266667
6550,111090.0659
6551,486525.644784981
6552,246124.5328
6553,275852.734433333
6554,426676.401866667
6555,1208682.57606667
6556,985916.566166667
6557,1425163.16173333
6558,323133.449066667
6559,201266.0013
6560,618012.499266666
6561,86900.9492
6562,383837.944933333
6563,74912.7169
6564,486525.644784981
6565,203783.184366667
6566,123314.8688
6567,558455.925266667
6568,594116.525966667
6569,320116.479866667
6570,464578.735366667
6571,355344.216266666
6572,341310.144566667
6573,204128.245566667
6574,328995.921666667
6575,465445.407166667
6576,3606535.38973333
6577,224216.482
6578,130254.3079
6579,404916.696966667
6580,161110.759366667
6581,486525.644784981
6582,113094.8053
6583,343309.4606
6584,106625.4647
6585,1046842.20506667
6586,377537.5184
6587,486525.644784981
6588,394048.145566666
6589,437298.115533333
6590,1132426.73866667
6591,344821.131533333
6592,486525.644784981
6593,472120.248366667
6594,199345.418166667
6595,1119841.36613333
6596,352720.682633333
6597,380693.6445
6598,348743.962333333
6599,85423.1396666667
6600,624904.4644
6601,388154.623333333
6602,1632177.39756667
6603,186922.601433333
6604,81795.4732333333
6605,277397.7416
6606,142271.757366667
6607,486525.644784981
6608,426562.645733333
6609,712754.885633333
6610,486525.644784981
6611,135238.405233333
6612,299065.535266667
6613,257061.334733333
6614,334437.594633333
6615,411274.843766667
6616,240622.6585
6617,486525.644784981
6618,301353.061
6619,212301.190666667
6620,610226.97
6621,486525.644784981
6622,93264.635
6623,667412.394
6624,486525.644784981
6625,500903.952533333
6626,386942.080633333
6627,359785.790133334
6628,271677.8807
6629,524444.4871
6630,271896.877266667
6631,486525.644784981
6632,486525.644784981
6633,371454.503433333
6634,105106.478933333
6635,455472.559733333
6636,111802.012966667
6637,104401.335066667
6638,280243.187366667
6639,140387.0017
6640,138009.486733333
6641,335765.866333333
6642,333615.326066667
6643,2439248.24296667
6644,438673.563533333
6645,347931.476233333
6646,85358.6019666667
6647,653319.8039
6648,1575322.3476
6649,653554.207966667
6650,435374.8682
6651,167373.9139
6652,255070.154366667
6653,1089184.04153333
6654,148962.7713
6655,672077.356166666
6656,201230.966
6657,1086239.82933333
6658,486525.644784981
6659,486525.644784981
6660,282888.1867
6661,486525.644784981
6662,294273.740766667
6663,178107.747866667
6664,171564.898733333
6665,391456.8049
6666,463363.952
6667,156283.735466667
6668,285254.769833333
6669,1406777.75796667
6670,510099.941166667
6671,252602.577633333
6672,246928.669166667
6673,366792.920733333
6674,263291.3363
6675,261528.298166667
6676,468862.2672
6677,1096817.3288
6678,311549.250066666
6679,240298.726833333
6680,620666.2142
6681,394384.8544
6682,1142736.653
6683,791737.577233333
6684,486525.644784981
6685,1526769.7758
6686,486525.644784981
6687,486525.644784981
6688,486525.644784981
6689,223486.3649
6690,216020.885566667
6691,668256.1043
6692,630873.958566667
6693,146912.579533333
6694,518282.897866667
6695,486525.644784981
6696,291892.6876
6697,271578.4842
6698,374912.860533333
6699,162135.9499
6700,118053.367566667
6701,1619553.41066667
6702,486525.644784981
6703,1267667.7792
6704,68307.9528333333
6705,1262172.11513333
6706,76793.8245666667
6707,235366.1286
6708,1068146.30016667
6709,555234.920466667
6710,233051.596933333
6711,98371.7286333334
6712,1508490.8074
6713,187378.922366667
6714,486525.644784981
6715,320635.589166666
6716,309375.478566667
6717,225024.746766667
6718,133987.2044
6719,571167.633366667
6720,1295788.92756667
6721,486525.644784981
6722,297353.130566667
6723,150385.578333333
6724,953734.7865
6725,396966.032933333
6726,334002.260566667
6727,378845.3907
6728,565502.353066667
6729,357429.785233333
6730,129767.9298
6731,384271.104733333
6732,168008.6494
6733,636509.506566667
6734,486525.644784981
6735,309622.502033333
6736,486525.644784981
6737,338874.352933333
6738,486525.644784981
6739,686036.888033333
6740,1186333.1301
6741,1176008.95846667
6742,318145.0197
6743,986424.3618
6744,253120.1039
6745,916063.701866667
6746,529377.367433334
6747,424556.405833333
6748,414167.213866667
6749,475389.891633333
6750,405529.1596
6751,95335.7780333333
6752,414644.583166667
6753,84166.3918666667
6754,389400.9355
6755,344922.4627
6756,357247.2192
6757,126270.119533333
6758,488590.0583
6759,396089.1641
6760,486525.644784981
6761,1022837.43003333
6762,330629.5781
6763,1050560.8718
6764,461608.7176
6765,410247.375333333
6766,248598.915433333
6767,153902.096133333
6768,95824.8205333334
6769,486525.644784981
6770,354856.374833333
6771,244422.7955
6772,995911.6688
6773,486525.644784981
6774,335918.626633333
6775,355464.285533333
6776,297532.383966667
6777,486525.644784981
6778,366042.9064
6779,375175.0145
6780,359898.236266667
6781,112901.869166667
6782,400102.3692
6783,223095.567633333
6784,234191.419566667
6785,220783.3247
6786,553824.983
6787,486525.644784981
6788,351297.715833333
6789,486525.644784981
6790,111471.6457
6791,75702.5770333333
6792,247545.994433333
6793,486525.644784981
6794,691914.361466666
6795,385081.868766667
6796,208062.819966667
6797,486525.644784981
6798,331763.3004
6799,436946.804733333
6800,486525.644784981
6801,220667.650933333
6802,486525.644784981
6803,486525.644784981
6804,89453.5871333333
6805,2105445.37413333
6806,459363.194466667
6807,369908.327533333
6808,604037.1451
6809,296402.4376
6810,486525.644784981
6811,299692.552333333
6812,673139.981933333
6813,253326.787533333
6814,486525.644784981
6815,486525.644784981
6816,124458.182566667
6817,265656.081133333
6818,486525.644784981
6819,486525.644784981
6820,109131.8569
6821,141508.122566667
6822,678946.519066667
6823,363944.429566667
6824,335798.065233333
6825,3437993.0345
6826,340951.354566667
6827,341551.3689
6828,1328273.53453333
6829,476511.9672
6830,1369623.065
6831,181701.3474
6832,235344.2539
6833,486525.644784981
6834,212544.443433333
6835,284427.0989
6836,187796.005066667
6837,82805.4967666667
6838,466521.373566667
6839,143709.827433333
6840,486525.644784981
6841,349221.773566667
6842,907310.6563
6843,356182.7407
6844,212410.616966667
6845,218423.920066667
6846,486525.644784981
6847,344656.055366667
6848,428587.171733333
6849,440640.2958
6850,253071.527466667
6851,390264.056866667
6852,791526.7937
6853,1166116.75353333
6854,413647.337166666
6855,1110851.3787
6856,568093.7193
6857,400103.836233333
6858,950620.638866667
6859,543300.5234
6860,486525.644784981
6861,486525.644784981
6862,675882.623633333
6863,239887.0469
6864,929809.6315
6865,606400.263533333
6866,460596.194433334
6867,446445.6567
6868,486525.644784981
6869,1205388.90743333
6870,1138463.05013333
6871,1811133.52783333
6872,955310.0807
6873,486525.644784981
6874,486525.644784981
6875,275265.347333333
6876,438975.9936
6877,1584711.2271
6878,254610.138733333
6879,486525.644784981
6880,342838.6838
6881,303176.3717
6882,258062.6317
6883,217149.774033333
6884,295073.374
6885,244377.444
6886,362085.686466667
6887,394070.026866667
6888,1065913.46373333
6889,306552.403166667
6890,425222.9677
6891,456082.4542
6892,467289.601733333
6893,93831.3815
6894,320202.542866667
6895,554868.897933333
6896,340945.5304
6897,954747.368966667
6898,130667.868366667
6899,460930.486466667
6900,122045.898633333
6901,402329.018966667
6902,1173351.5978
6903,307198.872566667
6904,3408774.81846667
6905,320128.414633333
6906,591167.869933333
6907,238135.815666667
6908,550728.889766667
6909,555616.8122
6910,269488.821733333
6911,1326085.9458
6912,380563.185933333
6913,570392.9008
6914,161663.0601
6915,352517.644066666
6916,486525.644784981
6917,509098.081966667
6918,576781.824166667
6919,1030351.95056667
6920,1139580.97816667
6921,515747.87
6922,747089.173233333
6923,302211.051
6924,137409.790766667
6925,660500.927
6926,486525.644784981
6927,351638.2029
6928,241856.7235
6929,351383.7681
6930,240039.952033333
6931,342739.381266666
6932,737984.235566666
6933,1565183.9321
6934,396561.459033333
6935,361057.235733333
6936,486525.644784981
6937,338505.0352
6938,486525.644784981
6939,1283193.27536667
6940,181518.7245
6941,437625.9919
6942,381326.2956
6943,580346.2622
6944,404913.129433333
6945,365974.5735
6946,486525.644784981
6947,1522300.44986667
6948,580319.128833333
6949,811089.859366666
6950,268416.203566667
6951,486525.644784981
6952,231027.282033333
6953,172069.5401
6954,212845.5528
6955,300515.044633333
6956,288091.015433333
6957,464046.029266667
6958,687767.7844
6959,484002.698
6960,319600.162466667
6961,486525.644784981
6962,348580.642333333
6963,440501.2644
6964,644927.095833333
6965,486525.644784981
6966,464326.044933333
6967,486525.644784981
6968,434637.7691
6969,486525.644784981
6970,486525.644784981
6971,486525.644784981
6972,486525.644784981
6973,486525.644784981
6974,138772.920833333
6975,486525.644784981
6976,579988.6243
6977,289025.940466667
6978,146315.146
6979,1087483.0504
6980,179395.6963
6981,486525.644784981
6982,320206.2264
6983,486525.644784981
6984,486525.644784981
6985,658527.068833333
6986,394348.0023
6987,955974.0961
6988,415052.862833333
6989,250284.048166667
6990,486525.644784981
6991,265425.521733333
6992,224567.3058
6993,3177603.51606667
6994,588910.735566666
6995,144124.926133333
6996,461849.980066667
6997,486525.644784981
6998,870952.3264
6999,392576.1287
7000,234899.59
7001,187014.260833333
7002,164123.9352
7003,486525.644784981
7004,134812.085066667
7005,244673.669733333
7006,398226.8531
7007,486260.172533333
7008,298825.3148
7009,875504.456066666
7010,331906.120266667
7011,424842.723266667
7012,486525.644784981
7013,291196.792566667
7014,403888.286766667
7015,288341.551166667
7016,486525.644784981
7017,340638.026933333
7018,98142.5189333334
7019,158456.861466667
7020,306064.8489
7021,339582.3327
7022,459695.8861
7023,443494.3649
7024,205106.042866667
7025,520372.1384
7026,342548.487333333
7027,1215108.03733333
7028,67826.7176333334
7029,486525.644784981
7030,117010.591866667
7031,386195.208433333
7032,988892.089766667
7033,319333.083166667
7034,323025.169333333
7035,302795.112066667
7036,227255.441266667
7037,250704.6999
7038,407060.414466667
7039,254854.7509
7040,99067.7246666667
7041,424302.611166667
7042,400310.4058
7043,577251.437633334
7044,136866.930366667
7045,418660.352866667
7046,486525.644784981
7047,475091.2091
7048,241037.118133333
7049,211039.835
7050,193196.4642
7051,156297.527766667
7052,403133.2358
7053,151363.0233
7054,331778.067933333
7055,378128.576533333
7056,112373.888433333
7057,435858.7318
7058,263182.428266667
7059,208988.5438
7060,504919.4311
7061,428922.856766667
7062,118435.631133333
7063,421575.4586
7064,128052.782
7065,486525.644784981
7066,630844.424033333
7067,411961.394966667
7068,594336.645133333
7069,255578.175333333
7070,431805.645766667
7071,319179.394366667
7072,486525.644784981
7073,1819495.0972
7074,217491.272533333
7075,1079182.23826667
7076,486525.644784981
7077,1081799.19966667
7078,49246.5478666667
7079,119565.616333333
7080,264836.2241
7081,486525.644784981
7082,490831.488333333
7083,88522.8563333334
7084,187489.044866667
7085,272014.803033333
7086,418314.106066667
7087,888185.882133333
7088,592076.898
7089,1246359.90873333
7090,486525.644784981
7091,341611.994066667
7092,95758.7374666667
7093,304255.050666667
7094,133996.474866667
7095,241679.48
7096,343805.9727
7097,150463.3803
7098,617842.877933334
7099,392872.519966666
7100,234055.0227
7101,426780.537933334
7102,486525.644784981
7103,116435.066166667
7104,268660.779233333
7105,287453.263766667
7106,162775.0923
7107,249617.367633333
7108,485309.807933333
7109,134004.728466667
7110,488193.2801
7111,543245.599866666
7112,420222.060866666
7113,459520.669366667
7114,571973.634433333
7115,461054.147966667
7116,240804.3751
7117,179476.698666667
7118,402027.203233333
7119,670261.5204
7120,489337.1996
7121,263385.0439
7122,486525.644784981
7123,486525.644784981
7124,486525.644784981
7125,486525.644784981
7126,718306.574433333
7127,251427.049
7128,286401.181533333
7129,274557.335133333
7130,148413.212266667
7131,486525.644784981
7132,67733.4210666666
