ID,Education,Marital_Status,Income,Kidhome,Teenhome,Parent?,Dt_Customer,Month Joined,Year Joined,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Accepted or Not,Complain,Z_CostContact,Z_Revenue,Response,Age,AgeGroup,index,Frequency,Recency,Monetary,Cluster,R,F,M,RFM_SCORE,Segment
5049,PhD,Together,30351.0,1,0,1,06-06-2013,6,2013,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,3,11,0,40,41-50,1412,6,19,46,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
7386,Graduation,Divorced,30992.0,1,0,1,22-04-2013,4,2013,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0,38,31-40,1413,5,83,43,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
2488,2n Cycle,Divorced,31395.0,1,1,1,23-03-2013,3,2013,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,3,11,0,58,51-60,1414,10,80,64,0,1,2,2,122,122
8254,PhD,Married,34596.0,1,0,1,13-04-2013,4,2013,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,3,11,0,40,41-50,1415,4,48,23,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
2452,Graduation,Together,34600.0,1,1,1,01-01-2013,1,2013,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,0,3,11,1,43,41-50,1416,17,8,318,0,5,3,3,533,"Potential High Value Customers - Moderate recency, frequent, and high spenders"
7327,PhD,Married,36732.0,1,1,1,29-12-2013,12,2013,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,3,11,0,55,51-60,1417,9,71,47,0,2,2,1,221,221
7042,Graduation,Married,36790.0,0,0,0,01-03-2013,3,2013,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,0,3,11,1,31,31-40,1418,6,14,66,0,5,1,2,512,512
4168,Graduation,Single,37070.0,1,1,1,20-03-2013,3,2013,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,0,3,11,1,48,41-50,1419,23,30,433,0,4,5,3,453,453
3120,Graduation,Together,38547.0,1,0,1,28-08-2013,8,2013,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,0,1,3,11,0,33,31-40,1420,4,49,22,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
9080,PhD,Single,38578.0,1,1,1,22-06-2013,6,2013,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,3,11,0,42,41-50,1421,9,2,73,0,5,2,2,522,522
2607,Graduation,Single,40464.0,0,1,1,11-01-2013,1,2013,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,3,11,0,61,61-70,1422,24,78,630,2,2,5,3,253,253
252,PhD,Divorced,41003.0,0,0,0,17-03-2013,3,2013,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,3,11,0,51,51-60,1423,17,11,601,2,5,3,3,533,"Potential High Value Customers - Moderate recency, frequent, and high spenders"
75,2n Cycle,Together,41039.0,0,0,0,25-07-2013,7,2013,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,3,11,0,32,31-40,1424,15,32,467,0,4,3,3,433,433
10643,PhD,Single,42000.0,0,0,0,10-01-2013,1,2013,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,0,3,11,1,27,21-30,1425,20,23,653,2,4,4,4,444,"Balanced Value Customers - Moderate in recency, frequency, and monetary"
5429,PhD,Married,45579.0,0,1,1,20-08-2013,8,2013,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,3,11,0,66,61-70,1426,10,10,183,0,5,2,2,522,522
5788,Graduation,Together,46053.0,1,0,1,17-02-2013,2,2013,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,3,11,0,42,41-50,1427,12,46,209,0,3,3,3,333,333
4107,PhD,Together,46681.0,0,2,1,08-10-2013,10,2013,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,3,11,0,66,61-70,1428,16,52,425,0,3,3,3,333,333
977,Graduation,Together,47320.0,0,1,1,01-08-2013,8,2013,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,3,11,0,57,51-60,1429,20,10,414,0,5,4,3,543,543
702,2n Cycle,Widow,47682.0,0,1,1,15-02-2013,2,2013,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,3,11,0,39,31-40,1430,19,80,521,0,1,4,3,143,143
10623,Master,Together,48330.0,0,1,1,15-11-2013,11,2013,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,0,3,11,0,53,51-60,1431,5,2,32,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
5025,Graduation,Single,48526.0,1,0,1,24-12-2013,12,2013,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,3,11,0,35,31-40,1432,8,32,135,0,4,2,2,422,422
7101,PhD,Widow,52278.0,0,1,1,25-01-2013,1,2013,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,3,11,0,51,51-60,1433,31,24,1198,2,4,5,5,455,455
3673,Graduation,Single,55239.0,0,1,1,14-07-2013,7,2013,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,3,11,0,43,41-50,1434,26,59,779,2,2,5,4,254,254
635,Master,Married,57183.0,1,1,1,19-03-2013,3,2013,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,3,11,0,48,41-50,1435,25,51,610,2,3,5,3,353,353
5872,Graduation,Single,60689.0,0,1,1,01-06-2013,6,2013,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,3,11,0,63,61-70,1436,22,23,639,2,4,4,4,444,"Balanced Value Customers - Moderate in recency, frequency, and monetary"
9119,Graduation,Together,60905.0,0,1,1,05-12-2013,12,2013,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,3,11,0,64,61-70,1437,15,27,392,0,4,3,3,433,433
5172,Master,Together,65104.0,0,1,1,14-11-2013,11,2013,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,0,3,11,0,38,31-40,1438,17,4,1053,2,5,3,4,534,534
466,Graduation,Married,65275.0,0,0,0,03-04-2013,4,2013,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,3,11,0,70,71-80,1439,21,9,746,2,5,4,4,544,544
9381,Graduation,Married,66373.0,1,1,1,12-06-2013,6,2013,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,3,11,0,36,31-40,1440,23,57,606,2,3,5,3,353,353
3426,Graduation,Divorced,70300.0,1,0,1,15-07-2013,7,2013,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,3,11,0,39,31-40,1441,26,89,1596,1,1,5,5,155,"Low Frequency but High Spend Customers - Low recency, infrequent, but high spenders"
3828,Graduation,Married,71107.0,0,1,1,17-02-2013,2,2013,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,3,11,0,63,61-70,1442,28,61,1327,1,2,5,5,255,255
10858,Graduation,Together,76532.0,1,1,1,09-09-2013,9,2013,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,3,11,0,39,31-40,1443,25,38,820,2,4,5,4,454,454
11088,PhD,Together,78642.0,0,1,1,21-04-2013,4,2013,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,3,11,0,43,41-50,1444,18,83,1816,1,1,4,5,145,145
10156,Graduation,Single,84196.0,0,1,1,03-06-2013,6,2013,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,3,11,0,39,31-40,1445,20,56,1237,2,3,4,5,345,345
4518,Graduation,Together,85693.0,0,1,1,20-04-2013,4,2013,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,3,11,0,35,31-40,1446,27,59,1169,2,2,5,4,254,254
1745,PhD,Divorced,85696.0,0,0,0,03-05-2013,5,2013,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,0,3,11,1,52,51-60,1447,20,88,1313,1,1,4,5,145,145
8234,Basic,Together,27190.0,1,0,1,15-08-2013,8,2013,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,1,0,3,11,1,41,41-50,1448,4,13,18,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
8286,PhD,Together,51717.0,0,1,1,20-08-2013,8,2013,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,1,0,3,11,0,49,41-50,1449,8,55,122,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
9855,PhD,Single,62000.0,0,1,1,25-08-2013,8,2013,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,1,0,3,11,0,62,61-70,1450,26,25,1020,2,4,5,4,454,454
701,Graduation,Married,73691.0,0,1,1,06-11-2013,11,2013,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,1,0,3,11,0,43,41-50,1451,18,58,1179,2,3,4,5,345,345
1361,Master,Married,82584.0,0,0,0,04-06-2013,6,2013,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,1,0,3,11,1,40,41-50,1452,16,26,1435,1,4,3,5,435,435
9010,Master,Married,83151.0,0,0,0,10-02-2013,2,2013,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,1,0,3,11,1,42,41-50,1453,23,80,2346,1,1,5,5,155,"Low Frequency but High Spend Customers - Low recency, infrequent, but high spenders"
3910,Graduation,Divorced,83829.0,0,0,0,08-10-2013,10,2013,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,3,11,1,39,31-40,1454,17,78,1862,1,2,3,5,235,235
8362,PhD,Married,84169.0,0,0,0,07-08-2013,8,2013,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,3,11,1,32,31-40,1455,20,9,1919,1,5,4,5,545,545
9757,Graduation,Together,84906.0,0,0,0,04-10-2013,10,2013,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,1,0,3,11,0,42,41-50,1456,24,98,1631,1,1,5,5,155,"Low Frequency but High Spend Customers - Low recency, infrequent, but high spenders"
1763,Graduation,Together,87679.0,0,0,0,27-07-2013,7,2013,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,1,0,3,11,1,26,21-30,1457,29,62,2524,1,2,5,5,255,255
10430,Graduation,Divorced,89694.0,1,1,1,09-10-2013,10,2013,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,1,0,3,11,0,41,41-50,1458,14,22,1472,1,4,3,5,435,435
3520,Master,Single,91172.0,0,0,0,27-03-2013,3,2013,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,1,0,3,11,1,24,21-30,1459,14,94,1092,2,1,3,4,134,134
9349,Graduation,Married,92533.0,0,0,0,19-12-2013,12,2013,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,1,0,3,11,0,29,21-30,1460,23,84,1131,2,1,5,4,154,154
7297,Graduation,Single,7500.0,1,0,1,26-12-2013,12,2013,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,3,11,0,41,41-50,1461,11,54,57,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
10031,PhD,Married,16927.0,1,1,1,10-02-2013,2,2013,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,3,11,0,38,31-40,1462,12,50,53,0,3,3,1,331,331
8625,Graduation,Married,17649.0,1,0,1,12-11-2013,11,2013,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,3,11,0,38,31-40,1463,9,70,45,0,2,2,1,221,221
8442,Master,Married,19510.0,2,0,1,04-09-2013,9,2013,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,3,11,0,29,21-30,1464,6,63,30,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
2549,PhD,Together,21840.0,1,0,1,21-07-2013,7,2013,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,3,11,0,31,31-40,1465,5,80,27,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
4328,2n Cycle,Married,21955.0,1,0,1,07-09-2013,9,2013,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,3,11,0,28,21-30,1466,8,81,55,0,1,2,1,121,121
3112,Master,Married,22701.0,1,0,1,05-09-2013,9,2013,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,3,11,0,37,31-40,1467,5,2,24,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
2936,Master,Together,23661.0,1,0,1,04-12-2013,12,2013,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0,32,31-40,1468,5,46,23,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
2541,Graduation,Married,24027.0,1,0,1,09-06-2013,6,2013,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,0,3,11,0,38,31-40,1469,7,7,48,0,5,2,1,521,521
8082,Graduation,Married,25721.0,1,0,1,21-05-2013,5,2013,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,0,0,3,11,1,43,41-50,1470,5,75,34,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
5731,Master,Married,27100.0,1,0,1,05-04-2013,4,2013,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0,31,31-40,1471,5,64,37,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
6197,PhD,Single,27238.0,1,1,1,20-04-2013,4,2013,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,3,11,0,52,51-60,1472,9,39,57,0,4,2,2,422,422
3896,Graduation,Married,27255.0,1,0,1,07-11-2013,11,2013,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0,30,31-40,1473,5,3,37,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
7181,Graduation,Married,30368.0,0,1,1,07-11-2013,11,2013,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,3,11,0,37,31-40,1474,7,97,52,0,1,2,1,121,121
3006,Graduation,Divorced,30992.0,1,0,1,22-04-2013,4,2013,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0,38,31-40,1475,5,83,43,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
8147,Graduation,Married,31454.0,1,1,1,06-07-2013,7,2013,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,3,11,0,54,51-60,1476,8,40,48,0,3,2,1,321,321
7261,Graduation,Together,34600.0,1,1,1,01-01-2013,1,2013,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,0,3,11,1,43,41-50,1477,17,8,318,0,5,3,3,533,"Potential High Value Customers - Moderate recency, frequent, and high spenders"
6119,PhD,Single,36736.0,1,1,1,10-05-2013,5,2013,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,3,11,0,51,51-60,1478,4,52,17,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
10708,2n Cycle,Single,36975.0,1,0,1,28-12-2013,12,2013,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0,36,31-40,1479,5,50,33,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
7037,PhD,Married,37087.0,1,0,1,11-08-2013,8,2013,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,3,11,0,40,41-50,1480,17,50,401,0,3,3,3,333,333
1606,Graduation,Together,38590.0,1,0,1,15-05-2013,5,2013,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,3,11,0,43,41-50,1481,4,65,22,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
6515,Graduation,Together,39771.0,1,0,1,06-12-2013,12,2013,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,3,11,0,37,31-40,1482,6,92,50,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
9955,Graduation,Together,39898.0,0,1,1,12-02-2013,2,2013,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,3,11,0,60,61-70,1483,9,20,134,0,4,2,2,422,422
9523,Graduation,Together,40479.0,1,0,1,17-08-2013,8,2013,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,3,11,0,32,31-40,1484,4,95,15,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
3081,PhD,Married,41014.0,1,0,1,22-04-2013,4,2013,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0,36,31-40,1485,4,65,20,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
3798,Graduation,Married,41120.0,1,1,1,06-11-2013,11,2013,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,3,11,0,46,41-50,1486,9,80,81,0,1,2,2,122,122
5048,PhD,Single,42767.0,2,0,1,11-05-2013,5,2013,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,3,11,0,43,41-50,1487,7,53,131,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
115,Master,Single,43456.0,0,1,1,26-03-2013,3,2013,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,3,11,0,48,41-50,1488,17,0,393,0,5,3,3,533,"Potential High Value Customers - Moderate recency, frequent, and high spenders"
6214,Master,Married,43815.0,1,0,1,05-04-2013,4,2013,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,3,11,0,32,31-40,1489,6,53,79,0,3,1,2,312,312
182,PhD,Together,44124.0,0,1,1,11-05-2013,5,2013,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,3,11,0,68,61-70,1490,17,62,397,0,2,3,3,233,233
839,PhD,Married,45503.0,1,0,1,25-09-2013,9,2013,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,3,11,0,39,31-40,1491,9,54,170,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
1968,Graduation,Widow,45684.0,1,0,1,02-12-2013,12,2013,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0,43,41-50,1492,4,37,28,0,4,1,1,411,411
9097,Graduation,Divorced,46086.0,0,1,1,03-11-2013,11,2013,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,3,11,0,58,51-60,1493,16,34,343,0,4,3,3,433,433
10906,PhD,Together,46681.0,0,2,1,08-10-2013,10,2013,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,3,11,0,66,61-70,1494,16,52,425,0,3,3,3,333,333
10741,Master,Together,47352.0,0,1,1,11-04-2013,4,2013,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,3,11,0,63,61-70,1495,16,70,319,0,2,3,3,233,233
10381,Graduation,Single,47691.0,0,1,1,05-07-2013,7,2013,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,3,11,0,35,31-40,1496,4,43,21,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
2683,Graduation,Married,52413.0,0,2,1,02-02-2013,2,2013,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,3,11,0,45,41-50,1497,26,56,910,2,3,5,4,354,354
9967,Graduation,Divorced,53034.0,1,1,1,30-05-2013,5,2013,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,3,11,0,40,41-50,1498,22,30,447,0,4,4,3,443,443
7019,Graduation,Together,54414.0,1,1,1,23-01-2013,1,2013,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,0,3,11,0,51,51-60,1499,13,49,211,0,3,3,3,333,333
4827,PhD,Single,54998.0,0,1,1,10-03-2013,3,2013,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,0,3,11,1,58,51-60,1500,20,3,455,0,5,4,3,543,543
1453,PhD,Widow,57513.0,0,0,0,06-07-2013,7,2013,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,3,11,0,71,71-80,1501,27,59,1060,2,2,5,4,254,254
9729,Graduation,Widow,58275.0,1,1,1,02-06-2013,6,2013,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,3,11,0,59,51-60,1502,23,48,615,2,3,5,3,353,353
3427,PhD,Married,59821.0,0,1,1,12-04-2013,4,2013,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,3,11,0,59,51-60,1503,26,11,734,2,5,5,4,554,554
3445,Graduation,Single,60714.0,0,0,0,17-01-2013,1,2013,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,0,3,11,1,58,51-60,1504,23,56,957,2,3,5,4,354,354
550,Graduation,Divorced,62335.0,0,1,1,23-05-2013,5,2013,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,3,11,0,62,61-70,1505,21,87,708,2,1,4,4,144,144
819,Graduation,Widow,63285.0,0,0,0,05-11-2013,11,2013,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,3,11,0,69,61-70,1506,25,84,1103,2,1,5,4,154,154
1802,Graduation,Married,64795.0,0,1,1,17-01-2013,1,2013,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,3,11,0,43,41-50,1507,21,23,680,2,4,4,4,444,"Balanced Value Customers - Moderate in recency, frequency, and monetary"
9596,PhD,Single,65295.0,0,0,0,23-12-2013,12,2013,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,3,11,0,34,31-40,1508,20,19,664,2,5,4,4,544,544
9384,Graduation,Married,66373.0,1,1,1,12-06-2013,6,2013,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,3,11,0,36,31-40,1509,23,57,606,2,3,5,3,353,353
2937,PhD,Single,68352.0,0,1,1,28-08-2013,8,2013,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,3,11,0,40,41-50,1510,25,47,871,2,3,5,4,354,354
4501,Master,Single,69882.0,0,0,0,10-11-2013,11,2013,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,3,11,0,49,41-50,1511,20,94,1478,1,1,4,5,145,145
10814,Graduation,Together,70321.0,0,0,0,16-01-2013,1,2013,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,0,3,11,1,67,61-70,1512,25,6,1376,1,5,5,5,555,"Low Value Customers - Least valuable, infrequent, and low spenders"
4137,Graduation,Together,70666.0,0,0,0,06-12-2013,12,2013,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,0,3,11,0,66,61-70,1513,16,29,1076,2,4,3,4,434,434
2579,Graduation,Married,71113.0,0,1,1,17-12-2013,12,2013,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,3,11,0,57,51-60,1514,26,95,835,2,1,5,4,154,154
1628,Graduation,Together,71796.0,0,0,0,24-10-2013,10,2013,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,3,11,0,43,41-50,1515,17,54,960,2,3,3,4,334,334
2075,Graduation,Married,72460.0,0,0,0,14-11-2013,11,2013,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,3,11,0,45,41-50,1516,16,56,1047,2,3,3,4,334,334
6982,Graduation,Married,74068.0,0,0,0,19-03-2013,3,2013,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,3,11,0,38,31-40,1517,24,14,1581,1,5,5,5,555,"Low Value Customers - Least valuable, infrequent, and low spenders"
7053,PhD,Single,78420.0,0,0,0,29-06-2013,6,2013,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,3,11,0,48,41-50,1518,22,75,1453,1,2,4,5,245,245
3967,PhD,Married,78931.0,0,0,0,25-10-2013,10,2013,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,3,11,0,43,41-50,1519,24,19,943,2,5,5,4,554,554
5125,Graduation,Married,79530.0,0,0,0,17-05-2013,5,2013,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,3,11,0,54,51-60,1520,26,64,1348,1,2,5,5,255,255
9305,2n Cycle,Single,79689.0,0,0,0,12-05-2013,5,2013,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,3,11,0,38,31-40,1521,27,65,1315,1,2,5,5,255,255
3179,Graduation,Single,81741.0,0,0,0,16-06-2013,6,2013,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,3,11,0,34,31-40,1522,19,75,1572,1,2,4,5,245,245
8584,PhD,Together,85431.0,0,0,0,08-06-2013,6,2013,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,3,11,0,62,61-70,1523,17,54,1165,2,3,3,4,334,334
8015,PhD,Divorced,85696.0,0,0,0,03-05-2013,5,2013,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,0,3,11,1,52,51-60,1524,20,88,1313,1,1,4,5,145,145
6770,Graduation,Married,21355.0,1,0,1,20-08-2013,8,2013,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,1,0,3,11,1,29,21-30,1525,7,5,68,0,5,2,2,522,522
5176,Graduation,Together,29604.0,1,0,1,08-12-2013,12,2013,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,1,0,3,11,0,26,21-30,1526,5,88,53,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
9925,PhD,Together,39665.0,1,0,1,25-05-2013,5,2013,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,1,0,3,11,0,33,31-40,1527,12,97,216,0,1,3,3,133,133
1118,Master,Married,50965.0,0,1,1,20-02-2013,2,2013,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,1,0,3,11,0,58,51-60,1528,22,87,685,2,1,4,4,144,144
313,Graduation,Widow,73455.0,0,0,0,28-10-2013,10,2013,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,1,0,3,11,0,46,41-50,1529,22,98,2088,1,1,4,5,145,145
697,Graduation,Together,74918.0,0,0,0,12-03-2013,3,2013,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,1,0,3,11,0,45,41-50,1530,21,78,2047,1,2,4,5,245,245
2324,Graduation,Together,77044.0,0,1,1,27-10-2013,10,2013,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,1,0,3,11,0,42,41-50,1531,31,12,1065,2,5,5,4,554,554
7521,Graduation,Together,83844.0,0,0,0,12-05-2013,5,2013,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,1,0,3,11,0,62,61-70,1532,20,57,1574,1,3,4,5,345,345
6906,Master,Widow,84953.0,0,0,0,03-06-2013,6,2013,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,1,0,3,11,1,61,61-70,1533,18,73,1024,2,2,4,4,244,"High Frequency but Low Spend Customers - Moderate recency, high frequency, but low spenders"
4216,Graduation,Single,91065.0,0,0,0,22-02-2013,2,2013,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,1,0,3,11,1,33,31-40,1534,26,33,1474,1,4,5,5,455,455
